age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,label
50,Self-emp-not-inc,200881,HS-grad,Widowed,Adm-clerical,Husband,White,Female,0,0,0,United-States,<=50K
44,Private,132908,HS-grad,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,1,0,0,United-States,>50K
42,Private,195404,Bachelors,Divorced,Exec-managerial,Unmarried,White,Male,0,1,0,United-States,<=50K
44,Private,181356,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,0,1,0,United-States,>50K
46,Private,115519,Bachelors,Widowed,Farming-fishing,Husband,White,Male,0,0,0,United-States,<=50K
46,Private,200603,HS-grad,Never-married,Other-service,Husband,White,Male,0,0,0,United-States,<=50K
42,Private,118811,HS-grad,Divorced,Tech-support,Not-in-family,White,Male,0,0,0,United-States,<=50K
52,Self-emp-not-inc,257714,HS-grad,Widowed,Craft-repair,Husband,White,Female,1,0,0,United-States,<=50K
43,Private,122413,Some-college,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,2,United-States,>50K
43,Private,246076,HS-grad,Divorced,Prof-specialty,Unmarried,Asian-Pac-Islander,Male,0,0,0,United-States,<=50K
47,Private,159540,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,1,Puerto-Rico,>50K
43,Private,289182,Some-college,Divorced,Craft-repair,Husband,White,Male,0,0,0,United-States,>50K
43,Private,235728,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,0,United-States,>50K
43,State-gov,181602,11th,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,>50K
51,Private,133060,9th,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0,United-States,<=50K
48,Self-emp-inc,101626,Some-college,Never-married,Craft-repair,Husband,White,Male,1,0,0,United-States,>50K
44,Self-emp-not-inc,163022,Bachelors,Divorced,Sales,Husband,White,Male,0,1,2,United-States,<=50K
47,Self-emp-not-inc,215543,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,<=50K
53,Private,170722,Bachelors,Widowed,Exec-managerial,Unmarried,White,Male,1,0,0,United-States,<=50K
49,Private,222101,HS-grad,Married-civ-spouse,Other-service,Not-in-family,White,Male,0,0,0,United-States,<=50K
41,Local-gov,179899,10th,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,0,United-States,<=50K
