age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,label
44,Private,200301,Some-college,Divorced,Other-service,Not-in-family,White,Male,0,0,0,United-States,<=50K
38,Private,97571,Bachelors,Married-civ-spouse,Other-service,Wife,White,Female,0,0,0,United-States,>50K
52,Private,58868,HS-grad,Never-married,Craft-repair,Husband,White,Male,0,0,0,United-States,<=50K
38,Private,124760,HS-grad,Divorced,Adm-clerical,Husband,Other,Male,0,0,0,England,<=50K
30,Private,180200,Bachelors,Never-married,Prof-specialty,Unmarried,Other,Female,0,0,1,United-States,<=50K
42,Self-emp-not-inc,137165,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0,Cambodia,<=50K
23,Private,125158,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,0,United-States,<=50K
45,Private,270588,9th,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,2,United-States,<=50K
24,Private,89935,HS-grad,Divorced,Sales,Own-child,White,Female,0,0,0,United-States,<=50K
56,Private,88715,Masters,Married-civ-spouse,Exec-managerial,Unmarried,White,Female,0,0,0,South,<=50K
38,Private,113499,Some-college,Separated,Other-service,Own-child,White,Female,0,0,0,South,<=50K
59,Private,138033,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,0,United-States,<=50K
49,Private,104761,Assoc-acdm,Married-civ-spouse,Other-service,Unmarried,Asian-Pac-Islander,Female,0,0,0,United-States,<=50K
37,Local-gov,83196,Assoc-voc,Divorced,Other-service,Not-in-family,White,Female,0,0,0,United-States,<=50K
31,Private,207971,HS-grad,Divorced,Sales,Unmarried,White,Male,0,0,0,Ecuador,<=50K
21,Private,160164,Some-college,Never-married,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0,0,0,United-States,<=50K
38,Private,90541,HS-grad,Divorced,Other-service,Unmarried,White,Female,0,0,0,United-States,<=50K
48,Private,139201,Masters,Married-civ-spouse,Other-service,Husband,White,Female,0,0,0,India,<=50K
34,Private,221626,Preschool,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,0,United-States,<=50K
49,Private,184612,10th,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,0,United-States,<=50K
36,Local-gov,29025,Bachelors,Never-married,Machine-op-inspct,Husband,White,Male,0,0,2,United-States,<=50K
49,Federal-gov,200609,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,1,0,United-States,>50K
49,Private,116840,Bachelors,Divorced,Other-service,Unmarried,White,Female,0,0,0,United-States,<=50K
45,Private,135254,Bachelors,Married-civ-spouse,Craft-repair,Unmarried,Asian-Pac-Islander,Female,0,1,2,United-States,>50K
28,Private,228462,12th,Never-married,Prof-specialty,Own-child,White,Male,0,0,2,United-States,<=50K
27,Private,96490,HS-grad,Married-civ-spouse,Adm-clerical,Own-child,White,Female,0,0,0,United-States,<=50K
33,Private,99967,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,0,United-States,<=50K
26,Private,221502,HS-grad,Never-married,Machine-op-inspct,Other-relative,White,Female,0,0,0,United-States,<=50K
37,Private,154775,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0,0,United-States,>50K
53,Private,233254,Some-college,Married-civ-spouse,Exec-managerial,Wife,Black,Female,1,0,0,United-States,<=50K
46,Private,126856,HS-grad,Separated,Other-service,Husband,White,Male,0,0,0,Scotland,<=50K
41,Federal-gov,175692,Bachelors,Divorced,Craft-repair,Wife,White,Male,0,0,0,Ecuador,<=50K
23,Private,302813,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
35,Private,134500,HS-grad,Never-married,Protective-serv,Husband,White,Male,0,0,0,Japan,<=50K
29,Federal-gov,51923,Masters,Never-married,Other-service,Own-child,Asian-Pac-Islander,Female,0,0,0,United-States,<=50K
29,Private,150652,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,Male,1,0,0,United-States,<=50K
42,Private,145516,HS-grad,Never-married,Other-service,Not-in-family,White,Female,0,0,0,Poland,<=50K
38,Private,109601,Masters,Never-married,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Female,0,0,2,United-States,>50K
39,Private,170957,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0,United-States,>50K
35,Private,67122,HS-grad,Never-married,Other-service,Unmarried,White,Male,0,0,0,United-States,<=50K
39,Private,156434,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0,Laos,<=50K
46,Private,126385,1st-4th,Divorced,Machine-op-inspct,Unmarried,Black,Female,0,0,0,South,<=50K
39,Private,173804,HS-grad,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,0,United-States,<=50K
64,Private,121869,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0,United-States,<=50K
38,Private,160073,Some-college,Divorced,Adm-clerical,Own-child,Black,Female,0,0,0,United-States,<=50K
41,Private,183256,Doctorate,Married-civ-spouse,Adm-clerical,Unmarried,White,Female,0,0,1,United-States,<=50K
41,Private,213934,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,2,United-States,>50K
39,Private,101822,Masters,Married-civ-spouse,Tech-support,Unmarried,Asian-Pac-Islander,Male,0,0,2,United-States,<=50K
32,Private,123581,9th,Married-civ-spouse,Farming-fishing,Husband,Amer-Indian-Eskimo,Female,0,0,0,Canada,<=50K
41,Private,191031,HS-grad,Never-married,Transport-moving,Own-child,White,Male,1,0,0,United-States,<=50K
38,Self-emp-inc,116393,HS-grad,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,0,United-States,<=50K
36,Private,149914,Prof-school,Never-married,Exec-managerial,Wife,White,Male,0,0,0,United-States,<=50K
49,Private,99926,7th-8th,Separated,Transport-moving,Unmarried,Black,Female,0,0,0,United-States,<=50K
42,Private,202923,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Female,1,0,2,United-States,>50K
38,Private,145675,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,2,United-States,>50K
36,Private,231451,Some-college,Separated,Craft-repair,Own-child,White,Male,0,1,0,United-States,<=50K
50,Private,104085,HS-grad,Married-civ-spouse,Priv-house-serv,Unmarried,Asian-Pac-Islander,Female,0,0,0,Ecuador,<=50K
31,Private,97929,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,<=50K
31,Self-emp-not-inc,193486,HS-grad,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,0,United-States,>50K
37,Private,113508,10th,Separated,Adm-clerical,Unmarried,Other,Female,0,0,0,Germany,<=50K
37,Local-gov,132192,HS-grad,Divorced,Other-service,Unmarried,White,Male,0,0,0,United-States,<=50K
43,Local-gov,109874,Some-college,Married-civ-spouse,Other-service,Not-in-family,White,Female,0,0,0,United-States,>50K
49,Private,185630,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0,United-States,<=50K
53,Private,77899,Some-college,Divorced,Transport-moving,Husband,Black,Female,0,0,0,United-States,>50K
35,Private,139014,Some-college,Never-married,Protective-serv,Own-child,Other,Female,0,0,0,Vietnam,<=50K
42,Private,168055,1st-4th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,<=50K
41,Private,66135,HS-grad,Married-civ-spouse,Priv-house-serv,Unmarried,White,Male,0,0,0,United-States,<=50K
25,Private,136102,Assoc-acdm,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Male,0,0,0,South,<=50K
40,Private,116795,Bachelors,Married-civ-spouse,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,0,0,United-States,<=50K
52,Local-gov,117444,Some-college,Divorced,Craft-repair,Unmarried,Asian-Pac-Islander,Female,0,0,1,United-States,<=50K
34,Private,194260,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,0,United-States,<=50K
59,Self-emp-inc,93439,Some-college,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,2,United-States,<=50K
28,Private,187165,Some-college,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,0,United-States,<=50K
37,Private,103696,HS-grad,Divorced,Machine-op-inspct,Own-child,White,Female,0,0,0,Vietnam,<=50K
33,Private,39361,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,1,1,0,United-States,<=50K
52,Private,180888,11th,Widowed,Craft-repair,Unmarried,Black,Female,0,0,0,Cuba,<=50K
35,Private,211617,Bachelors,Separated,Other-service,Unmarried,White,Female,0,0,0,United-States,<=50K
45,Private,121464,Bachelors,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,1,United-States,<=50K
41,Private,77829,Bachelors,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,0,0,0,United-States,>50K
43,Private,86702,Bachelors,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,0,0,0,United-States,<=50K
44,Private,127081,Assoc-voc,Married-civ-spouse,Prof-specialty,Unmarried,White,Female,1,0,0,United-States,>50K
55,Private,80013,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0,United-States,<=50K
50,Private,68824,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,<=50K
41,Local-gov,143495,Bachelors,Divorced,Sales,Not-in-family,White,Female,0,0,2,United-States,<=50K
25,Private,219440,HS-grad,Divorced,Other-service,Own-child,Asian-Pac-Islander,Female,1,0,0,United-States,<=50K
25,Private,72695,11th,Never-married,Other-service,Not-in-family,White,Male,0,0,2,United-States,<=50K
32,Private,129214,HS-grad,Married-civ-spouse,Tech-support,Other-relative,Other,Male,0,0,0,United-States,<=50K
33,Private,149711,Some-college,Married-civ-spouse,Other-service,Not-in-family,White,Female,0,0,2,United-States,<=50K
19,Private,190596,Bachelors,Never-married,Adm-clerical,Not-in-family,Black,Male,0,0,0,United-States,<=50K
43,State-gov,143080,HS-grad,Separated,Handlers-cleaners,Unmarried,White,Female,0,0,0,United-States,<=50K
39,Private,187913,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,2,Canada,>50K
34,Private,61230,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,1,0,0,United-States,>50K
31,Private,269253,11th,Divorced,Adm-clerical,Own-child,White,Female,0,0,0,United-States,<=50K
42,Private,228736,5th-6th,Divorced,Sales,Other-relative,White,Female,0,0,0,United-States,<=50K
50,Self-emp-not-inc,30164,HS-grad,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,0,0,0,United-States,<=50K
49,Self-emp-not-inc,54506,1st-4th,Divorced,Transport-moving,Husband,White,Female,0,0,0,United-States,<=50K
39,Private,154685,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,0,0,0,United-States,>50K
51,Self-emp-not-inc,41043,HS-grad,Divorced,Farming-fishing,Husband,White,Male,0,0,1,United-States,>50K
34,Private,176634,Some-college,Separated,Other-service,Unmarried,Black,Female,0,0,0,Dominican-Republic,<=50K
40,Private,154316,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,India,<=50K
56,Private,192503,7th-8th,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,0,United-States,<=50K
35,Private,76990,HS-grad,Never-married,Sales,Not-in-family,White,Male,0,0,0,United-States,<=50K
35,State-gov,147592,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States,<=50K
46,Self-emp-not-inc,104639,HS-grad,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,0,United-States,>50K
30,Local-gov,137122,HS-grad,Married-civ-spouse,Sales,Husband,Black,Male,0,0,0,United-States,<=50K
28,Private,203844,Some-college,Never-married,Prof-specialty,Not-in-family,Other,Female,1,0,2,United-States,<=50K
40,Self-emp-inc,108027,HS-grad,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,2,United-States,>50K
20,Private,221706,Assoc-acdm,Married-civ-spouse,Sales,Not-in-family,Black,Female,0,0,0,United-States,<=50K
51,Private,105542,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States,<=50K
37,Private,156733,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,0,0,2,United-States,<=50K
73,Self-emp-not-inc,176941,Bachelors,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,0,United-States,<=50K
46,Private,119390,HS-grad,Divorced,Machine-op-inspct,Unmarried,Black,Female,0,0,0,Portugal,<=50K
49,Private,69025,HS-grad,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,0,0,0,China,<=50K
56,Private,177290,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,>50K
20,Private,116369,11th,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,0,United-States,<=50K
36,Private,163783,10th,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,0,0,Hungary,<=50K
39,Private,204821,Bachelors,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,0,United-States,<=50K
39,Private,158926,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,2,United-States,<=50K
37,Private,143202,HS-grad,Separated,Transport-moving,Unmarried,Asian-Pac-Islander,Male,0,0,0,United-States,<=50K
22,Private,70252,1st-4th,Never-married,Tech-support,Other-relative,White,Female,0,0,1,Mexico,<=50K
55,Private,93771,Masters,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0,United-States,>50K
40,Private,127465,Assoc-acdm,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,0,0,2,United-States,<=50K
67,Private,124841,10th,Widowed,Machine-op-inspct,Unmarried,White,Female,0,0,0,England,<=50K
21,Private,186337,10th,Never-married,Adm-clerical,Unmarried,White,Female,0,0,0,Vietnam,<=50K
43,Private,202609,Bachelors,Married-civ-spouse,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,0,0,0,Ecuador,>50K
76,Private,171835,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0,United-States,>50K
40,Private,209107,5th-6th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,Jamaica,>50K
45,Private,134187,HS-grad,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,0,United-States,<=50K
19,Private,157114,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,0,0,0,United-States,<=50K
42,Private,193840,Some-college,Widowed,Machine-op-inspct,Other-relative,White,Male,0,0,0,United-States,<=50K
50,Private,146767,HS-grad,Never-married,Machine-op-inspct,Own-child,Asian-Pac-Islander,Male,0,0,0,United-States,<=50K
28,Private,178662,HS-grad,Never-married,Sales,Not-in-family,Black,Female,0,0,0,El-Salvador,<=50K
40,Local-gov,166062,HS-grad,Divorced,Machine-op-inspct,Unmarried,Asian-Pac-Islander,Male,0,0,0,Mexico,<=50K
43,Private,69970,Some-college,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,1,0,0,United-States,>50K
