age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,label
27,Private,203180,Some-college,Never-married,Transport-moving,Husband,White,Female,0,0,0,United-States,<=50K
36,Private,140093,Masters,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1,1,United-States,>50K
24,State-gov,158135,Some-college,Never-married,Handlers-cleaners,Not-in-family,White,Female,0,0,0,United-States,<=50K
32,Private,151292,Assoc-acdm,Never-married,Other-service,Own-child,White,Female,0,0,2,United-States,<=50K
35,Private,160825,HS-grad,Never-married,Craft-repair,Husband,White,Female,0,0,0,United-States,<=50K
24,Private,193446,10th,Never-married,Sales,Own-child,White,Female,0,0,0,United-States,<=50K
41,Private,171464,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,1,United-States,>50K
22,Private,224688,HS-grad,Never-married,Sales,Own-child,White,Male,0,0,0,Haiti,<=50K
36,Private,131978,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,<=50K
18,Private,129191,Some-college,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,0,United-States,<=50K
35,Private,139450,Masters,Married-civ-spouse,Sales,Husband,White,Male,0,0,1,United-States,<=50K
15,Private,174277,Bachelors,Never-married,Prof-specialty,Own-child,White,Male,0,0,0,United-States,<=50K
19,Local-gov,153557,Some-college,Never-married,Craft-repair,Not-in-family,White,Male,0,0,0,United-States,<=50K
31,Private,149130,Some-college,Never-married,Prof-specialty,Own-child,White,Male,0,0,1,United-States,<=50K
39,State-gov,174225,Masters,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,1,0,2,United-States,>50K
36,Private,175942,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0,United-States,<=50K
28,Private,152031,Masters,Never-married,Other-service,Husband,White,Male,0,0,0,United-States,>50K
25,Private,185046,Some-college,Never-married,Adm-clerical,Own-child,White,Female,0,0,0,United-States,<=50K
