age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,label
35,Private,214149,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,2,United-States,<=50K
42,Private,149636,Some-college,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,0,Mexico,<=50K
31,Private,181857,10th,Never-married,Transport-moving,Own-child,Black,Male,0,0,0,United-States,<=50K
33,Private,167870,11th,Never-married,Other-service,Unmarried,Black,Female,0,0,0,Dominican-Republic,<=50K
38,Self-emp-inc,227746,Some-college,Divorced,Exec-managerial,Wife,White,Male,0,0,2,United-States,<=50K
28,Private,101503,Bachelors,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,2,United-States,<=50K
35,State-gov,187718,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1,2,United-States,>50K
27,Self-emp-inc,184189,Some-college,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,0,United-States,>50K
33,Local-gov,131817,HS-grad,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,0,0,0,United-States,<=50K
28,Private,203740,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,2,Mexico,<=50K
35,Private,319122,HS-grad,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,2,United-States,>50K
17,Local-gov,154962,9th,Never-married,Other-service,Own-child,White,Male,0,0,0,Ireland,<=50K
43,Federal-gov,240327,HS-grad,Divorced,Farming-fishing,Unmarried,White,Male,0,0,0,United-States,<=50K
57,Private,215662,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,2,United-States,<=50K
47,Private,173660,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,0,0,0,Haiti,<=50K
28,Private,154470,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,0,0,0,United-States,<=50K
30,Private,182380,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,>50K
44,Private,177550,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,<=50K
34,Private,191216,Masters,Divorced,Adm-clerical,Husband,White,Male,0,0,0,United-States,>50K
40,Private,156164,9th,Married-civ-spouse,Craft-repair,Husband,White,Male,1,1,0,United-States,<=50K
24,Private,179915,HS-grad,Never-married,Tech-support,Unmarried,Black,Male,0,0,0,United-States,<=50K
54,Private,204204,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0,United-States,<=50K
38,Private,156353,Masters,Divorced,Adm-clerical,Wife,White,Female,1,0,2,United-States,>50K
44,Private,185977,Some-college,Never-married,Tech-support,Unmarried,White,Female,0,0,0,Guatemala,<=50K
39,Private,265124,Assoc-voc,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0,United-States,>50K
27,Private,199666,5th-6th,Never-married,Sales,Not-in-family,White,Male,0,0,0,United-States,<=50K
37,Private,219331,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,1,United-States,>50K
29,Private,196707,11th,Separated,Craft-repair,Unmarried,White,Male,0,1,2,Jamaica,<=50K
28,Private,227309,Bachelors,Never-married,Adm-clerical,Not-in-family,Black,Female,0,1,0,Mexico,<=50K
32,Private,169404,Assoc-acdm,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,0,0,2,United-States,>50K
47,Private,221727,HS-grad,Never-married,Exec-managerial,Not-in-family,Black,Female,0,0,0,United-States,<=50K
33,Private,297836,HS-grad,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,0,United-States,<=50K
33,Self-emp-inc,209369,Bachelors,Never-married,Transport-moving,Husband,White,Female,1,1,0,United-States,>50K
46,Private,246633,Bachelors,Divorced,Handlers-cleaners,Unmarried,Black,Female,0,0,0,United-States,<=50K
24,Private,141626,HS-grad,Never-married,Farming-fishing,Unmarried,White,Female,0,0,0,United-States,<=50K
56,Private,173482,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,>50K
26,Private,180145,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0,United-States,>50K
55,Private,134985,HS-grad,Separated,Priv-house-serv,Wife,Black,Female,0,0,0,United-States,<=50K
37,Private,225792,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,1,1,2,United-States,>50K
34,Private,242069,11th,Never-married,Craft-repair,Not-in-family,White,Male,0,0,1,United-States,<=50K
35,Self-emp-not-inc,160147,Masters,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,2,United-States,>50K
43,Private,169230,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,0,United-States,<=50K
34,Private,178391,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0,2,United-States,>50K
39,Private,157112,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0,United-States,<=50K
26,Private,170085,Bachelors,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,0,United-States,<=50K
47,Self-emp-not-inc,243481,7th-8th,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,1,United-States,>50K
42,Private,186326,Some-college,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,0,Mexico,<=50K
36,Federal-gov,210202,Some-college,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,0,United-States,<=50K
32,Private,176498,Masters,Never-married,Adm-clerical,Wife,White,Female,0,0,0,United-States,>50K
36,Private,195901,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,0,0,United-States,>50K
36,Private,190245,Some-college,Divorced,Prof-specialty,Husband,White,Male,0,0,2,United-States,>50K
16,Private,198784,HS-grad,Married-civ-spouse,Sales,Not-in-family,White,Male,0,0,0,Mexico,<=50K
44,Local-gov,231017,HS-grad,Never-married,Tech-support,Unmarried,White,Female,0,0,0,United-States,<=50K
40,Self-emp-not-inc,224600,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,2,United-States,>50K
34,Private,261619,5th-6th,Separated,Other-service,Own-child,Other,Female,0,0,0,Mexico,<=50K
52,Local-gov,197113,Doctorate,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0,0,United-States,>50K
37,Private,177538,1st-4th,Divorced,Adm-clerical,Other-relative,White,Female,0,0,0,Mexico,<=50K
43,Private,203728,10th,Never-married,Adm-clerical,Unmarried,White,Female,0,0,0,United-States,<=50K
51,Private,175495,Some-college,Married-civ-spouse,Sales,Husband,Black,Male,0,0,0,Mexico,>50K
50,Private,174316,7th-8th,Never-married,Adm-clerical,Not-in-family,White,Female,1,0,0,United-States,>50K
33,Private,225594,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,<=50K
49,Private,243747,Some-college,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,2,United-States,<=50K
32,Private,210777,7th-8th,Married-civ-spouse,Craft-repair,Husband,Other,Male,0,1,0,United-States,<=50K
42,Private,175981,9th,Never-married,Sales,Not-in-family,White,Male,0,0,0,Mexico,<=50K
45,Self-emp-not-inc,258670,Bachelors,Never-married,Prof-specialty,Wife,White,Female,0,0,2,United-States,>50K
35,Private,180983,5th-6th,Widowed,Other-service,Not-in-family,White,Female,0,0,0,Philippines,<=50K
42,Private,303547,HS-grad,Divorced,Machine-op-inspct,Other-relative,Black,Female,1,0,0,United-States,<=50K
36,Private,226561,HS-grad,Divorced,Sales,Not-in-family,White,Male,0,0,0,United-States,<=50K
37,Private,169490,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,0,Dominican-Republic,<=50K
28,Self-emp-not-inc,293478,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0,United-States,<=50K
31,Private,180338,Doctorate,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,0,United-States,<=50K
40,Private,226640,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,2,United-States,<=50K
24,Private,196428,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,1,United-States,>50K
41,Private,210549,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,<=50K
39,Private,183916,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,0,United-States,>50K
35,Private,206570,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0,United-States,<=50K
37,Private,160089,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1,2,United-States,>50K
34,Private,179626,Some-college,Never-married,Sales,Not-in-family,Other,Female,1,0,0,Mexico,<=50K
33,Local-gov,244885,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,1,1,2,United-States,>50K
44,Private,112960,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0,United-States,<=50K
32,Private,157829,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0,United-States,<=50K
17,Private,149803,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,0,Portugal,<=50K
