age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,label
36,Private,202159,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,>50K
60,Private,258873,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,0,United-States,<=50K
62,Private,180989,Bachelors,Married-civ-spouse,Sales,Husband,Black,Male,0,0,0,United-States,>50K
54,Self-emp-not-inc,223866,Some-college,Never-married,Craft-repair,Not-in-family,White,Male,0,0,2,United-States,<=50K
42,Private,332730,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,2,United-States,<=50K
48,Private,200626,HS-grad,Widowed,Other-service,Unmarried,White,Female,0,0,0,United-States,<=50K
55,Private,326491,HS-grad,Never-married,Transport-moving,Not-in-family,Black,Female,0,0,2,United-States,<=50K
30,Private,220427,Masters,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,0,0,0,United-States,<=50K
63,Private,268439,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,0,0,United-States,>50K
58,Self-emp-inc,150726,7th-8th,Divorced,Machine-op-inspct,Not-in-family,White,Male,1,0,0,United-States,<=50K
58,Private,231395,HS-grad,Divorced,Sales,Not-in-family,White,Male,0,0,0,United-States,<=50K
55,Private,116524,HS-grad,Married-civ-spouse,Other-service,Not-in-family,White,Male,0,0,0,United-States,<=50K
53,Private,157513,HS-grad,Married-civ-spouse,Sales,Husband,Black,Male,0,0,0,United-States,>50K
60,Private,233401,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,0,United-States,>50K
42,Private,323750,Prof-school,Divorced,Prof-specialty,Unmarried,White,Male,0,0,0,United-States,<=50K
45,Private,411011,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0,United-States,>50K
64,Private,219921,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1,0,United-States,>50K
50,Federal-gov,151413,9th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,0,United-States,>50K
33,Private,279026,HS-grad,Divorced,Other-service,Wife,White,Female,0,0,0,United-States,<=50K
39,Self-emp-inc,166648,Masters,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,2,United-States,<=50K
70,Self-emp-not-inc,195471,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0,United-States,<=50K
42,Private,162792,HS-grad,Never-married,Machine-op-inspct,Unmarried,White,Male,0,1,2,United-States,<=50K
52,Private,165485,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,<=50K
50,Private,176882,HS-grad,Separated,Machine-op-inspct,Husband,White,Male,0,0,0,Yugoslavia,<=50K
39,Local-gov,346958,Bachelors,Separated,Adm-clerical,Not-in-family,White,Female,0,0,1,United-States,<=50K
57,Private,271921,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
60,Private,297857,7th-8th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0,United-States,<=50K
39,Private,352774,HS-grad,Separated,Other-service,Not-in-family,Black,Female,0,1,2,United-States,<=50K
51,Private,312074,HS-grad,Widowed,Transport-moving,Not-in-family,Black,Female,0,0,1,United-States,<=50K
37,Private,149033,Masters,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0,Vietnam,<=50K
55,Private,195530,Assoc-voc,Married-civ-spouse,Priv-house-serv,Not-in-family,White,Male,0,0,2,United-States,>50K
46,Self-emp-not-inc,197125,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0,1,Cuba,>50K
29,Private,368562,Masters,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,0,Trinadad&Tobago,<=50K
51,Private,246120,Some-college,Married-spouse-absent,Adm-clerical,Not-in-family,White,Female,0,0,0,United-States,<=50K
65,Private,263535,11th,Divorced,Sales,Not-in-family,Black,Male,0,0,0,United-States,<=50K
53,Local-gov,309970,HS-grad,Widowed,Sales,Not-in-family,Black,Female,0,0,0,United-States,<=50K
51,Private,215905,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0,United-States,<=50K
65,Private,241388,Prof-school,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,0,United-States,<=50K
45,Private,248436,7th-8th,Widowed,Other-service,Unmarried,White,Male,0,0,0,Mexico,<=50K
68,Self-emp-not-inc,205914,7th-8th,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0,United-States,>50K
45,Private,242579,HS-grad,Separated,Other-service,Unmarried,White,Female,0,0,0,United-States,<=50K
49,Private,208663,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1,2,United-States,<=50K
46,Private,216985,9th,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0,United-States,>50K
