age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,label
46,Local-gov,190288,Bachelors,Widowed,Prof-specialty,Unmarried,White,Female,0,0,0,United-States,<=50K
23,Private,200129,10th,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,2,United-States,>50K
41,Private,194123,Assoc-voc,Divorced,Adm-clerical,Husband,White,Male,1,0,2,United-States,>50K
47,Private,148378,Assoc-voc,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,>50K
19,Private,186142,HS-grad,Never-married,Craft-repair,Own-child,White,Male,0,0,0,United-States,<=50K
31,Private,123075,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,0,United-States,>50K
42,Private,142925,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,<=50K
43,Private,184732,HS-grad,Separated,Tech-support,Not-in-family,White,Male,0,0,0,United-States,<=50K
44,Private,193651,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1,0,United-States,>50K
53,Private,226021,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,2,United-States,<=50K
39,Private,193839,Bachelors,Never-married,Sales,Own-child,White,Female,1,0,0,United-States,<=50K
39,Private,172779,9th,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,1,United-States,<=50K
37,Federal-gov,150811,HS-grad,Divorced,Sales,Not-in-family,White,Female,0,0,0,United-States,<=50K
56,Private,191685,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0,United-States,<=50K
48,Private,206976,Bachelors,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,1,0,1,United-States,>50K
20,Private,229310,Some-college,Never-married,Prof-specialty,Own-child,White,Male,0,0,1,United-States,<=50K
24,Private,173174,11th,Married-civ-spouse,Farming-fishing,Other-relative,Asian-Pac-Islander,Male,0,0,0,United-States,<=50K
33,Private,194178,Assoc-acdm,Divorced,Sales,Own-child,White,Female,0,0,1,Ecuador,<=50K
37,Private,158107,10th,Separated,Transport-moving,Other-relative,White,Male,0,0,0,South,<=50K
41,Private,212488,Masters,Never-married,Adm-clerical,Wife,White,Female,0,1,2,United-States,<=50K
