age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,label
34,Private,209090,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,1,1,0,United-States,>50K
54,Private,257722,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,<=50K
33,Private,201685,Bachelors,Never-married,Other-service,Not-in-family,White,Female,0,0,0,United-States,<=50K
49,Private,225171,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0,2,United-States,>50K
52,Private,182874,Some-college,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,1,2,United-States,>50K
27,Private,190459,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,2,United-States,>50K
48,Private,262151,HS-grad,Divorced,Exec-managerial,Wife,White,Female,0,0,0,United-States,<=50K
49,Private,188968,Assoc-acdm,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,0,United-States,>50K
51,Private,232260,Some-college,Separated,Prof-specialty,Not-in-family,Black,Female,0,0,0,United-States,<=50K
35,Private,200752,Masters,Never-married,Adm-clerical,Not-in-family,White,Female,0,1,2,United-States,>50K
40,Private,191081,HS-grad,Married-civ-spouse,Sales,Husband,White,Female,0,0,1,United-States,<=50K
49,Private,193121,10th,Separated,Farming-fishing,Not-in-family,Asian-Pac-Islander,Male,0,0,0,United-States,<=50K
38,Private,145214,Bachelors,Divorced,Exec-managerial,Unmarried,White,Male,0,0,2,United-States,<=50K
36,State-gov,153761,HS-grad,Separated,Craft-repair,Not-in-family,White,Female,0,0,0,United-States,<=50K
29,Self-emp-not-inc,212733,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0,United-States,<=50K
23,Private,168254,Some-college,Never-married,Sales,Not-in-family,White,Male,0,0,0,United-States,<=50K
24,Private,190927,Assoc-voc,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,0,United-States,<=50K
33,Private,225910,Some-college,Separated,Machine-op-inspct,Not-in-family,White,Female,0,0,0,Mexico,<=50K
41,Local-gov,159202,HS-grad,Divorced,Farming-fishing,Not-in-family,White,Female,0,0,2,United-States,<=50K
32,Private,211620,HS-grad,Divorced,Tech-support,Own-child,White,Male,0,0,2,United-States,<=50K
33,Local-gov,173448,Some-college,Never-married,Other-service,Unmarried,White,Female,0,0,0,United-States,<=50K
39,Private,220350,HS-grad,Divorced,Machine-op-inspct,Husband,White,Male,1,0,2,United-States,<=50K
49,Private,271247,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,0,United-States,<=50K
29,Private,164473,1st-4th,Never-married,Other-service,Husband,White,Male,0,0,1,United-States,<=50K
45,Private,184877,Some-college,Never-married,Exec-managerial,Unmarried,Black,Female,0,0,0,United-States,<=50K
38,Private,237165,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0,United-States,>50K
42,Private,107921,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,0,0,2,Italy,<=50K
42,Private,254114,Bachelors,Married-civ-spouse,Other-service,Wife,White,Female,0,1,0,United-States,<=50K
32,Private,201265,HS-grad,Never-married,Craft-repair,Husband,White,Male,0,0,0,United-States,<=50K
37,Self-emp-inc,232255,Masters,Never-married,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0,0,0,United-States,<=50K
32,Private,241871,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,0,United-States,>50K
31,Private,208776,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,0,2,United-States,>50K
32,Private,128802,Assoc-acdm,Married-civ-spouse,Craft-repair,Not-in-family,Black,Male,0,0,0,United-States,<=50K
29,Private,188412,Some-college,Widowed,Other-service,Wife,Black,Female,0,0,0,United-States,<=50K
35,Local-gov,206447,Bachelors,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,0,0,2,United-States,<=50K
47,Self-emp-not-inc,158119,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,2,India,<=50K
40,Local-gov,186294,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
26,Self-emp-not-inc,258994,7th-8th,Married-civ-spouse,Farming-fishing,Not-in-family,Other,Male,0,0,0,Germany,<=50K
35,Private,184488,HS-grad,Divorced,Handlers-cleaners,Husband,White,Female,0,0,0,United-States,<=50K
54,Private,127208,HS-grad,Separated,Sales,Unmarried,White,Female,0,0,0,United-States,<=50K
34,Private,262764,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,India,>50K
57,State-gov,211556,Assoc-voc,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,2,United-States,>50K
40,Federal-gov,94188,HS-grad,Divorced,Craft-repair,Wife,Black,Female,0,0,1,United-States,<=50K
