age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,label
30,Private,166016,HS-grad,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,1,United-States,<=50K
35,Private,257725,Some-college,Never-married,Craft-repair,Not-in-family,White,Female,0,0,0,United-States,<=50K
32,Private,276288,HS-grad,Never-married,Other-service,Own-child,Black,Male,0,0,0,United-States,<=50K
31,Private,237058,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,0,United-States,>50K
21,Private,198562,Some-college,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,0,United-States,<=50K
36,Private,195434,Prof-school,Married-civ-spouse,Exec-managerial,Husband,Black,Male,1,0,2,Italy,>50K
29,Private,259864,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0,United-States,<=50K
21,Private,140216,12th,Never-married,Other-service,Unmarried,Asian-Pac-Islander,Female,0,0,0,India,<=50K
24,Private,307763,12th,Never-married,Other-service,Not-in-family,White,Male,0,0,0,Mexico,<=50K
38,Private,271290,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,0,United-States,>50K
26,Private,272394,HS-grad,Married-civ-spouse,Armed-Forces,Not-in-family,White,Male,0,0,1,United-States,<=50K
36,Federal-gov,208498,HS-grad,Divorced,Exec-managerial,Not-in-family,Other,Male,0,0,0,Cuba,>50K
37,Private,246545,Some-college,Never-married,Transport-moving,Husband,White,Male,0,0,2,United-States,<=50K
26,State-gov,271299,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,2,United-States,<=50K
25,Private,194549,Assoc-acdm,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,0,United-States,<=50K
16,Private,225507,Some-college,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,0,United-States,<=50K
26,State-gov,278362,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,0,United-States,<=50K
35,Private,203604,5th-6th,Never-married,Craft-repair,Other-relative,White,Female,0,0,0,United-States,<=50K
28,State-gov,158613,HS-grad,Never-married,Other-service,Own-child,White,Female,0,0,0,United-States,<=50K
31,Private,168025,HS-grad,Never-married,Adm-clerical,Other-relative,Black,Female,0,0,0,United-States,<=50K
30,Private,335249,Some-college,Divorced,Exec-managerial,Husband,White,Male,0,0,2,United-States,<=50K
32,Private,157151,Assoc-acdm,Never-married,Sales,Unmarried,White,Female,0,0,2,United-States,<=50K
35,Private,220143,Assoc-acdm,Never-married,Tech-support,Husband,White,Male,0,0,0,United-States,<=50K
34,Private,222830,HS-grad,Married-civ-spouse,Machine-op-inspct,Not-in-family,Black,Male,0,0,2,United-States,<=50K
19,Private,152432,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,0,United-States,<=50K
26,Private,276142,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,1,0,United-States,<=50K
25,Private,287803,Bachelors,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,0,United-States,<=50K
19,Private,170630,11th,Married-civ-spouse,Tech-support,Own-child,White,Male,0,0,0,United-States,<=50K
31,Private,226172,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,>50K
29,Local-gov,161237,HS-grad,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,0,United-States,<=50K
34,Private,227660,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,0,0,2,United-States,>50K
28,Private,177278,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,0,0,0,United-States,<=50K
11,Private,114858,Some-college,Never-married,Farming-fishing,Own-child,Asian-Pac-Islander,Male,0,0,0,Vietnam,<=50K
28,Private,230413,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,0,United-States,<=50K
30,Private,294987,Some-college,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,0,0,2,United-States,<=50K
28,Private,263672,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Own-child,White,Male,0,0,0,United-States,>50K
26,Private,213560,Assoc-voc,Never-married,Sales,Not-in-family,White,Male,1,0,1,United-States,<=50K
31,Private,269379,Bachelors,Never-married,Sales,Own-child,White,Female,0,0,2,United-States,<=50K
37,Private,183991,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0,2,Mexico,>50K
27,Private,338079,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Male,0,1,0,United-States,<=50K
26,Private,202409,Bachelors,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,0,United-States,<=50K
32,Private,217580,Bachelors,Married-spouse-absent,Other-service,Not-in-family,White,Female,0,0,0,United-States,<=50K
26,Private,183751,Doctorate,Never-married,Other-service,Wife,Black,Female,0,0,2,United-States,<=50K
39,Private,208751,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,>50K
24,Private,215337,Some-college,Never-married,Farming-fishing,Husband,White,Male,0,0,2,United-States,<=50K
31,Private,192595,HS-grad,Married-civ-spouse,Adm-clerical,Own-child,White,Male,0,0,0,United-States,<=50K
31,Private,159206,Some-college,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,0,United-States,<=50K
27,Private,254055,Bachelors,Never-married,Exec-managerial,Own-child,White,Male,0,0,0,United-States,<=50K
29,Private,236395,Bachelors,Married-civ-spouse,Prof-specialty,Not-in-family,Other,Male,0,0,2,United-States,<=50K
28,Private,180955,Bachelors,Divorced,Sales,Own-child,Black,Female,0,0,0,United-States,<=50K
31,Private,244275,Some-college,Never-married,Exec-managerial,Husband,White,Male,0,0,0,United-States,<=50K
30,Private,226209,Masters,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,0,United-States,<=50K
30,Private,261594,Bachelors,Never-married,Other-service,Not-in-family,White,Female,0,0,0,United-States,<=50K
32,Private,158656,Bachelors,Married-civ-spouse,Protective-serv,Not-in-family,White,Female,0,0,0,United-States,<=50K
31,Private,229490,HS-grad,Never-married,Craft-repair,Husband,White,Female,0,1,0,United-States,<=50K
17,Private,140175,Some-college,Never-married,Handlers-cleaners,Own-child,Other,Female,0,0,0,South,<=50K
31,Private,241122,HS-grad,Never-married,Craft-repair,Own-child,White,Female,0,0,0,United-States,>50K
30,Private,260745,Bachelors,Divorced,Exec-managerial,Husband,White,Female,0,0,0,United-States,>50K
