age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,label
34,Private,189688,Bachelors,Married-civ-spouse,Protective-serv,Husband,Asian-Pac-Islander,Male,1,0,2,United-States,>50K
44,Private,184657,Masters,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,0,United-States,>50K
36,Private,225227,10th,Never-married,Sales,Not-in-family,White,Female,0,0,2,Haiti,<=50K
34,Private,193965,HS-grad,Separated,Adm-clerical,Other-relative,White,Male,0,0,0,United-States,<=50K
46,Private,173994,Some-college,Married-civ-spouse,Sales,Husband,White,Male,1,0,0,United-States,>50K
35,Private,214496,Bachelors,Never-married,Exec-managerial,Unmarried,Black,Female,0,0,0,United-States,<=50K
35,Private,188083,11th,Divorced,Sales,Own-child,White,Female,0,0,0,Puerto-Rico,<=50K
39,Private,228520,Bachelors,Divorced,Adm-clerical,Unmarried,White,Female,1,0,0,United-States,<=50K
37,Local-gov,230342,Some-college,Never-married,Other-service,Not-in-family,Black,Female,0,0,0,United-States,<=50K
35,Private,201812,Some-college,Widowed,Adm-clerical,Own-child,White,Female,0,0,0,United-States,<=50K
36,Private,312834,Some-college,Married-spouse-absent,Farming-fishing,Other-relative,White,Female,0,0,1,United-States,<=50K
30,Self-emp-inc,220909,Bachelors,Separated,Protective-serv,Unmarried,White,Female,0,0,0,United-States,<=50K
37,Self-emp-inc,222571,Bachelors,Married-spouse-absent,Transport-moving,Husband,Other,Male,0,0,0,Hong,>50K
31,Private,137527,HS-grad,Never-married,Prof-specialty,Husband,White,Male,0,0,2,United-States,<=50K
36,Private,146934,Bachelors,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Female,0,0,0,Taiwan,>50K
44,Self-emp-inc,204910,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,2,India,>50K
31,Local-gov,135540,Some-college,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,0,United-States,<=50K
26,Private,151489,10th,Never-married,Sales,Not-in-family,Black,Female,0,1,0,United-States,<=50K
36,State-gov,154155,Some-college,Never-married,Transport-moving,Own-child,White,Female,0,0,0,United-States,<=50K
39,Local-gov,192322,Bachelors,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,2,India,>50K
40,Private,116513,Bachelors,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,2,United-States,>50K
40,Private,178817,Some-college,Never-married,Exec-managerial,Husband,White,Female,0,0,0,United-States,>50K
32,Private,290613,HS-grad,Never-married,Prof-specialty,Own-child,White,Female,0,0,0,United-States,<=50K
38,Private,200226,7th-8th,Married-civ-spouse,Other-service,Not-in-family,Asian-Pac-Islander,Male,0,0,0,Poland,<=50K
22,Private,233068,Some-college,Never-married,Other-service,Own-child,White,Female,0,0,0,Jamaica,<=50K
37,Private,162777,Bachelors,Never-married,Exec-managerial,Husband,White,Male,0,0,2,United-States,<=50K
33,Private,223824,Some-college,Married-civ-spouse,Other-service,Not-in-family,White,Female,0,0,0,United-States,<=50K
40,Federal-gov,173751,Some-college,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Female,0,0,0,Japan,>50K
39,Private,150445,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,0,0,Taiwan,>50K
31,Local-gov,196029,Masters,Never-married,Tech-support,Not-in-family,White,Female,0,0,0,United-States,<=50K
34,Private,153837,Masters,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,1,1,2,India,>50K
39,Private,174262,12th,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,1,0,2,Taiwan,>50K
43,Local-gov,210060,HS-grad,Married-civ-spouse,Other-service,Not-in-family,White,Female,0,0,1,United-States,>50K
31,Private,115928,HS-grad,Married-civ-spouse,Sales,Wife,Asian-Pac-Islander,Male,0,0,2,Philippines,>50K
41,Private,234544,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,0,United-States,>50K
30,Private,185172,Some-college,Never-married,Other-service,Wife,White,Female,0,0,2,India,<=50K
38,Private,161403,Masters,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,2,United-States,<=50K
40,Private,154674,9th,Never-married,Other-service,Other-relative,White,Female,0,1,0,United-States,<=50K
40,Private,187351,Bachelors,Married-civ-spouse,Other-service,Wife,White,Female,0,0,0,England,<=50K
32,Private,162199,10th,Separated,Priv-house-serv,Own-child,White,Male,0,0,1,United-States,<=50K
34,Private,177076,Masters,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1,2,United-States,>50K
25,Private,218205,12th,Never-married,Sales,Unmarried,Asian-Pac-Islander,Female,0,0,0,Poland,<=50K
54,Self-emp-not-inc,196675,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,>50K
39,Private,184430,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,0,Poland,>50K
29,Private,154592,Bachelors,Married-civ-spouse,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,1,0,Taiwan,>50K
32,Federal-gov,131678,11th,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0,0,2,India,<=50K
40,Private,186368,1st-4th,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,0,2,United-States,>50K
44,Private,240441,HS-grad,Widowed,Exec-managerial,Unmarried,Black,Female,0,0,0,Cuba,>50K
51,Private,140431,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,2,United-States,>50K
34,Private,209928,HS-grad,Married-civ-spouse,Tech-support,Not-in-family,White,Female,0,0,0,United-States,>50K
40,Private,168604,Prof-school,Married-civ-spouse,Sales,Husband,White,Male,1,0,2,Laos,>50K
38,Private,220183,Bachelors,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,1,0,2,Taiwan,>50K
30,Private,180635,Some-college,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Male,0,0,2,China,<=50K
39,Private,166817,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,1,1,2,Taiwan,>50K
37,Self-emp-inc,174994,Bachelors,Married-spouse-absent,Priv-house-serv,Not-in-family,White,Male,0,0,0,China,<=50K
32,Private,138213,Masters,Married-civ-spouse,Prof-specialty,Wife,Other,Male,0,0,0,India,<=50K
39,Local-gov,217185,Bachelors,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,0,Mexico,<=50K
45,Private,190018,HS-grad,Married-spouse-absent,Sales,Not-in-family,White,Female,0,0,0,Laos,<=50K
32,Private,208892,1st-4th,Married-civ-spouse,Other-service,Not-in-family,Other,Female,0,0,0,Italy,<=50K
25,Private,141413,HS-grad,Never-married,Adm-clerical,Other-relative,White,Female,0,0,0,United-States,<=50K
37,Private,165955,Masters,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,1,0,2,Taiwan,>50K
36,Local-gov,179600,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,>50K
44,Private,153417,Bachelors,Married-civ-spouse,Craft-repair,Husband,Other,Male,1,1,0,South,>50K
40,Self-emp-not-inc,204863,Assoc-acdm,Widowed,Adm-clerical,Wife,Other,Female,0,0,0,Dominican-Republic,<=50K
43,Private,179790,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0,United-States,<=50K
25,Private,176083,Some-college,Never-married,Adm-clerical,Other-relative,Asian-Pac-Islander,Female,0,0,0,Jamaica,<=50K
31,Private,171955,HS-grad,Never-married,Machine-op-inspct,Husband,White,Male,0,0,2,United-States,<=50K
39,Private,184882,Some-college,Married-civ-spouse,Craft-repair,Wife,Asian-Pac-Islander,Male,0,0,0,Dominican-Republic,>50K
37,Private,204994,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1,0,Cambodia,>50K
36,Private,180950,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0,0,United-States,>50K
53,State-gov,143489,HS-grad,Divorced,Prof-specialty,Husband,White,Female,0,0,0,United-States,<=50K
43,Local-gov,219903,Masters,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,2,India,>50K
44,Private,165000,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Other,Male,0,1,0,Ecuador,>50K
27,Private,178377,11th,Never-married,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0,0,1,Hong,<=50K
34,Private,157310,11th,Never-married,Craft-repair,Husband,White,Male,0,0,0,United-States,<=50K
36,Private,159007,Masters,Never-married,Transport-moving,Wife,White,Female,1,0,0,Ecuador,<=50K
48,Self-emp-inc,187405,Some-college,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,0,0,2,India,>50K
44,Self-emp-inc,237736,HS-grad,Married-civ-spouse,Craft-repair,Husband,Black,Female,0,0,0,Haiti,>50K
41,Private,193155,HS-grad,Separated,Exec-managerial,Unmarried,White,Female,0,0,0,United-States,<=50K
40,Private,199334,Bachelors,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,1,1,1,China,<=50K
50,Private,178874,HS-grad,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,1,China,<=50K
33,Private,181391,Assoc-voc,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,2,Taiwan,<=50K
36,Local-gov,185066,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0,Taiwan,<=50K
38,Private,125688,Masters,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,2,India,<=50K
38,Private,217410,Bachelors,Never-married,Adm-clerical,Own-child,White,Female,0,0,0,Haiti,<=50K
51,Private,189491,9th,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,0,0,0,United-States,<=50K
42,Private,178771,Some-college,Never-married,Prof-specialty,Unmarried,White,Male,0,0,0,United-States,<=50K
31,Self-emp-not-inc,189148,Some-college,Married-civ-spouse,Prof-specialty,Other-relative,Asian-Pac-Islander,Male,0,0,0,Peru,>50K
38,Private,175127,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,Puerto-Rico,>50K
42,Private,172758,HS-grad,Widowed,Adm-clerical,Not-in-family,White,Male,0,0,0,United-States,<=50K
52,Private,197390,7th-8th,Separated,Prof-specialty,Unmarried,White,Male,0,0,0,United-States,<=50K
40,Self-emp-not-inc,172254,Masters,Divorced,Other-service,Husband,Black,Male,0,0,2,United-States,<=50K
25,Local-gov,213608,HS-grad,Never-married,Machine-op-inspct,Other-relative,White,Female,0,0,0,El-Salvador,<=50K
41,Private,113313,Some-college,Never-married,Craft-repair,Unmarried,White,Female,0,0,0,United-States,<=50K
34,Local-gov,209907,11th,Separated,Other-service,Unmarried,Black,Female,0,0,0,Trinadad&Tobago,<=50K
19,Private,224559,11th,Never-married,Sales,Own-child,Other,Female,0,0,0,Dominican-Republic,<=50K
35,Local-gov,257396,5th-6th,Never-married,Other-service,Other-relative,White,Male,0,0,0,United-States,<=50K
38,Private,196950,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,0,0,0,Ecuador,>50K
37,Private,180582,Masters,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,0,United-States,<=50K
35,Private,169664,HS-grad,Never-married,Other-service,Not-in-family,White,Female,0,0,2,Jamaica,<=50K
39,Private,167002,HS-grad,Separated,Sales,Own-child,White,Female,0,0,0,Poland,<=50K
37,Private,184181,Bachelors,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,0,0,2,United-States,>50K
38,Self-emp-not-inc,170056,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,2,Hong,>50K
38,Private,182712,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,>50K
48,Private,178229,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Other,Male,0,0,0,Italy,>50K
53,Local-gov,185160,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,0,Puerto-Rico,>50K
32,Private,176996,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,1,0,0,India,<=50K
37,Private,167555,Some-college,Never-married,Sales,Not-in-family,White,Male,0,0,0,United-States,<=50K
41,Private,169608,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0,United-States,>50K
36,Self-emp-not-inc,215292,Masters,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,0,0,0,United-States,<=50K
32,Private,159394,Some-college,Separated,Exec-managerial,Not-in-family,White,Female,0,0,0,United-States,<=50K
38,Private,201659,Some-college,Divorced,Prof-specialty,Wife,White,Male,1,0,2,Cambodia,>50K
21,Private,175854,Assoc-voc,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,2,United-States,<=50K
39,Private,188155,Masters,Married-civ-spouse,Sales,Husband,White,Male,0,0,2,India,>50K
